cve,mun,state,state2,year,homicides,pob,rate
20401,Santa María Colotepec,20,Oaxaca,2010,4,23013.27352,17.38
20402,Santa María Cortijo,20,Oaxaca,2010,1,1102.26235,90.72
20403,Santa María Coyotepec,20,Oaxaca,2010,1,2822.110889,35.43
20404,Santa María Chachoápam,20,Oaxaca,2010,0,775.4337601,0
20405,Villa de Chilapa de Díaz,20,Oaxaca,2010,0,1968.963204,0
20406,Santa María Chilchotla,20,Oaxaca,2010,1,20899.35404,4.78
20407,Santa María Chimalapa,20,Oaxaca,2010,0,8657.974011,0
20408,Santa María del Rosario,20,Oaxaca,2010,0,489.3472393,0
20409,Santa María del Tule,20,Oaxaca,2010,3,8293.505112,36.17
20410,Santa María Ecatepec,20,Oaxaca,2010,0,3521.384778,0
20411,Santa María Guelacé,20,Oaxaca,2010,0,830.7629382,0
20412,Santa María Guienagati,20,Oaxaca,2010,0,3360.555098,0
20413,Santa María Huatulco,20,Oaxaca,2010,6,39403.45563,15.22
20414,Santa María Huazolotitlán,20,Oaxaca,2010,4,10971.71961,36.45
20415,Santa María Ipalapa,20,Oaxaca,2010,1,4987.492841,20.05
20416,Santa María Ixcatlán,20,Oaxaca,2010,0,521.3140052,0
20417,Santa María Jacatepec,20,Oaxaca,2010,1,9376.227755,10.66
20418,Santa María Jalapa del Marqués,20,Oaxaca,2010,1,12090.09166,8.27
20419,Santa María Jaltianguis,20,Oaxaca,2010,0,581.7201051,0
20420,Santa María Lachixío,20,Oaxaca,2010,0,1710.797435,0
20421,Santa María Mixtequilla,20,Oaxaca,2010,0,4522.336289,0
20422,Santa María Nativitas,20,Oaxaca,2010,0,692.9298116,0
20423,Santa María Nduayaco,20,Oaxaca,2010,0,556.4847659,0
20424,Santa María Ozolotepec,20,Oaxaca,2010,4,4050.302447,98.75
20425,Santa María Pápalo,20,Oaxaca,2010,0,2244.474258,0
20426,Santa María Peñoles,20,Oaxaca,2010,0,7994.548379,0
20427,Santa María Petapa,20,Oaxaca,2010,1,15667.82888,6.38
20428,Santa María Quiegolani,20,Oaxaca,2010,0,1800.635198,0
20429,Santa María Sola,20,Oaxaca,2010,0,1543.203725,0
20430,Santa María Tataltepec,20,Oaxaca,2010,0,254.5245602,0
20431,Santa María Tecomavaca,20,Oaxaca,2010,0,1803.761098,0
20432,Santa María Temaxcalapa,20,Oaxaca,2010,0,982.3065831,0
20433,Santa María Temaxcaltepec,20,Oaxaca,2010,2,2646.03699,75.58
20434,Santa María Teopoxco,20,Oaxaca,2010,2,4733.59761,42.25
20435,Santa María Tepantlali,20,Oaxaca,2010,0,3555.801903,0
20436,Santa María Texcatitlán,20,Oaxaca,2010,0,1131.468715,0
20437,Santa María Tlahuitoltepec,20,Oaxaca,2010,2,9839.230139,20.32
20438,Santa María Tlalixtac,20,Oaxaca,2010,0,1785.50962,0
20439,Santa María Tonameca,20,Oaxaca,2010,5,24809.77003,20.15
20440,Santa María Totolapilla,20,Oaxaca,2010,0,913.0047601,0
20441,Santa María Xadani,20,Oaxaca,2010,0,7935.463835,0
20442,Santa María Yalina,20,Oaxaca,2010,0,358.9081724,0
20443,Santa María Yavesía,20,Oaxaca,2010,0,456.599779,0
20444,Santa María Yolotepec,20,Oaxaca,2010,0,473.4713371,0
20445,Santa María Yosoyúa,20,Oaxaca,2010,0,1668.869637,0
20446,Santa María Yucuhiti,20,Oaxaca,2010,0,6653.399997,0
20447,Santa María Zacatepec,20,Oaxaca,2010,4,15339.64794,26.07
20448,Santa María Zaniza,20,Oaxaca,2010,0,2052.796525,0
20449,Santa María Zoquitlán,20,Oaxaca,2010,6,3418.390862,175.52
20450,Santiago Amoltepec,20,Oaxaca,2010,12,12582.66867,95.36
20451,Santiago Apoala,20,Oaxaca,2010,0,1066.814239,0
20452,Santiago Apóstol,20,Oaxaca,2010,0,4291.815115,0
20453,Santiago Astata,20,Oaxaca,2010,0,3988.989793,0
20454,Santiago Atitlán,20,Oaxaca,2010,0,3232.087997,0
20455,Santiago Ayuquililla,20,Oaxaca,2010,0,2794.899485,0
20456,Santiago Cacaloxtepec,20,Oaxaca,2010,0,1716.046256,0
20457,Santiago Camotlán,20,Oaxaca,2010,2,3452.519505,57.92
20458,Santiago Comaltepec,20,Oaxaca,2010,0,1132.930325,0
20459,Santiago Chazumba,20,Oaxaca,2010,0,4549.690441,0
20460,Santiago Choápam,20,Oaxaca,2010,0,5519.288488,0
20461,Santiago del Río,20,Oaxaca,2010,0,625.0426511,0
20462,Santiago Huajolotitlán,20,Oaxaca,2010,0,4434.679615,0
20463,Santiago Huauclilla,20,Oaxaca,2010,0,670.9606186,0
20464,Santiago Ihuitlán Plumas,20,Oaxaca,2010,0,488.0886352,0
20465,Santiago Ixcuintepec,20,Oaxaca,2010,0,1586.432918,0
20466,Santiago Ixtayutla,20,Oaxaca,2010,5,12117.76772,41.26
20467,Santiago Jamiltepec,20,Oaxaca,2010,17,18690.01977,90.95
20468,Santiago Jocotepec,20,Oaxaca,2010,2,13782.17273,14.51
20469,Santiago Juxtlahuaca,20,Oaxaca,2010,17,33504.97415,50.73
20470,Santiago Lachiguiri,20,Oaxaca,2010,1,4772.360399,20.95
20471,Santiago Lalopa,20,Oaxaca,2010,0,502.6293583,0
20472,Santiago Laollaga,20,Oaxaca,2010,2,3244.276374,61.64
20473,Santiago Laxopa,20,Oaxaca,2010,0,1423.976304,0
20474,Santiago Llano Grande,20,Oaxaca,2010,0,3311.016059,0
20475,Santiago Matatlán,20,Oaxaca,2010,0,9819.234106,0
20476,Santiago Miltepec,20,Oaxaca,2010,0,416.3643138,0
20477,Santiago Minas,20,Oaxaca,2010,0,1450.348586,0
20478,Santiago Nacaltepec,20,Oaxaca,2010,0,1938.112338,0
20479,Santiago Nejapilla,20,Oaxaca,2010,0,223.1968471,0
20480,Santiago Nundiche,20,Oaxaca,2010,0,981.654177,0
20481,Santiago Nuyoó,20,Oaxaca,2010,0,1993.157864,0
20482,Santiago Pinotepa Nacional,20,Oaxaca,2010,27,51231.48473,52.7
20483,Santiago Suchilquitongo,20,Oaxaca,2010,0,9722.862316,0
20484,Santiago Tamazola,20,Oaxaca,2010,1,4280.755314,23.36
20485,Santiago Tapextla,20,Oaxaca,2010,0,3086.427518,0
20486,Villa Tejúpam de la Unión,20,Oaxaca,2010,0,2512.545402,0
20487,Santiago Tenango,20,Oaxaca,2010,0,1973.544911,0
20488,Santiago Tepetlapa,20,Oaxaca,2010,0,133.5367673,0
20489,Santiago Tetepec,20,Oaxaca,2010,4,5036.860105,79.41
20490,Santiago Texcalcingo,20,Oaxaca,2010,0,3138.996671,0
20491,Santiago Textitlán,20,Oaxaca,2010,0,4255.094091,0
20492,Santiago Tilantongo,20,Oaxaca,2010,2,3261.872895,61.31
20493,Santiago Tillo,20,Oaxaca,2010,0,561.3736583,0
20494,Santiago Tlazoyaltepec,20,Oaxaca,2010,0,4972.008118,0
20495,Santiago Xanica,20,Oaxaca,2010,0,2942.152572,0
20496,Santiago Xiacuí,20,Oaxaca,2010,0,2215.733614,0
20497,Santiago Yaitepec,20,Oaxaca,2010,2,4189.89615,47.73
20498,Santiago Yaveo,20,Oaxaca,2010,2,6789.418497,29.45
20499,Santiago Yolomécatl,20,Oaxaca,2010,0,2053.636372,0
20500,Santiago Yosondúa,20,Oaxaca,2010,2,8026.14387,24.91
20501,Santiago Yucuyachi,20,Oaxaca,2010,0,953.1459422,0
20502,Santiago Zacatepec,20,Oaxaca,2010,1,5620.769252,17.79
20503,Santiago Zoochila,20,Oaxaca,2010,0,379.3546624,0
20504,Nuevo Zoquiápam,20,Oaxaca,2010,0,1688.419408,0
20505,Santo Domingo Ingenio,20,Oaxaca,2010,0,7673.863048,0
20506,Santo Domingo Albarradas,20,Oaxaca,2010,0,791.927593,0
20507,Santo Domingo Armenta,20,Oaxaca,2010,1,3279.917896,30.48
20508,Santo Domingo Chihuitán,20,Oaxaca,2010,0,1547.761935,0
20509,Santo Domingo de Morelos,20,Oaxaca,2010,4,10744.97631,37.22
20510,Santo Domingo Ixcatlán,20,Oaxaca,2010,1,899.7316453,111.14
20511,Santo Domingo Nuxaá,20,Oaxaca,2010,0,3672.601153,0
20512,Santo Domingo Ozolotepec,20,Oaxaca,2010,0,931.9987992,0
20513,Santo Domingo Petapa,20,Oaxaca,2010,2,8548.950133,23.39
20514,Santo Domingo Roayaga,20,Oaxaca,2010,0,1017.10728,0
20515,Santo Domingo Tehuantepec,20,Oaxaca,2010,9,62918.41723,14.3
20516,Santo Domingo Teojomulco,20,Oaxaca,2010,1,4652.861494,21.49
20517,Santo Domingo Tepuxtepec,20,Oaxaca,2010,1,5287.992281,18.91
20518,Santo Domingo Tlatayápam,20,Oaxaca,2010,0,154.6876754,0
20519,Santo Domingo Tomaltepec,20,Oaxaca,2010,0,2838.710396,0
20520,Santo Domingo Tonalá,20,Oaxaca,2010,0,7283.020552,0
20521,Santo Domingo Tonaltepec,20,Oaxaca,2010,0,278.5733691,0
20522,Santo Domingo Xagacía,20,Oaxaca,2010,0,1243.989525,0
20523,Santo Domingo Yanhuitlán,20,Oaxaca,2010,0,1638.463588,0
20524,Santo Domingo Yodohino,20,Oaxaca,2010,0,375.3888842,0
20525,Santo Domingo Zanatepec,20,Oaxaca,2010,0,11388.22851,0
20526,Santos Reyes Nopala,20,Oaxaca,2010,6,16277.42334,36.86
20527,Santos Reyes Pápalo,20,Oaxaca,2010,0,2889.916662,0
20528,Santos Reyes Tepejillo,20,Oaxaca,2010,0,1226.852795,0
20529,Santos Reyes Yucuná,20,Oaxaca,2010,0,1352.750353,0
20530,Santo Tomás Jalieza,20,Oaxaca,2010,1,3452.186747,28.96
20531,Santo Tomás Mazaltepec,20,Oaxaca,2010,0,2376.254621,0
20532,Santo Tomás Ocotepec,20,Oaxaca,2010,0,4155.848264,0
20533,Santo Tomás Tamazulapan,20,Oaxaca,2010,0,2221.72555,0
20534,San Vicente Coatlán,20,Oaxaca,2010,0,4018.298626,0
20535,San Vicente Lachixío,20,Oaxaca,2010,0,3035.141059,0
20536,San Vicente Nuñú,20,Oaxaca,2010,0,503.046467,0
20537,Silacayoápam,20,Oaxaca,2010,3,6859.561818,43.73
20538,Sitio de Xitlapehua,20,Oaxaca,2010,0,719.0164956,0
20539,Soledad Etla,20,Oaxaca,2010,0,5100.784279,0
20540,Villa de Tamazulápam del Progreso,20,Oaxaca,2010,0,7186.626397,0
20541,Tanetze de Zaragoza,20,Oaxaca,2010,0,1730.361147,0
20542,Taniche,20,Oaxaca,2010,0,758.1041811,0
20543,Tataltepec de Valdés,20,Oaxaca,2010,1,5650.234199,17.69
20544,Teococuilco de Marcos Pérez,20,Oaxaca,2010,0,1124.519493,0
20545,Teotitlán de Flores Magón,20,Oaxaca,2010,1,9115.419471,10.97
20546,Teotitlán del Valle,20,Oaxaca,2010,1,5719.752316,17.48
20547,Teotongo,20,Oaxaca,2010,0,965.7665419,0
20548,Tepelmeme Villa de Morelos,20,Oaxaca,2010,0,1760.079266,0
20549,Tezoatlán de Segura y Luna,20,Oaxaca,2010,1,11504.66006,8.69
20550,San Jerónimo Tlacochahuaya,20,Oaxaca,2010,0,5161.950221,0
20551,Tlacolula de Matamoros,20,Oaxaca,2010,4,19977.74809,20.02
20552,Tlacotepec Plumas,20,Oaxaca,2010,0,515.9469491,0
20553,Tlalixtac de Cabrera,20,Oaxaca,2010,5,9564.775346,52.27
20554,Totontepec Villa de Morelos,20,Oaxaca,2010,0,5702.970148,0
20555,Trinidad Zaachila,20,Oaxaca,2010,2,2699.40258,74.09
20556,La Trinidad Vista Hermosa,20,Oaxaca,2010,0,253.7212477,0
20557,Unión Hidalgo,20,Oaxaca,2010,2,14183.78325,14.1
20558,Valerio Trujano,20,Oaxaca,2010,0,1566.310643,0
20559,San Juan Bautista Valle Nacional,20,Oaxaca,2010,2,22778.30616,8.78
20560,Villa Díaz Ordaz,20,Oaxaca,2010,0,6270.522651,0
20561,Yaxe,20,Oaxaca,2010,0,2725.761203,0
20562,Magdalena Yodocono de Porfirio Díaz,20,Oaxaca,2010,0,1483.259219,0
20563,Yogana,20,Oaxaca,2010,1,1324.286814,75.51
20564,Yutanduchi de Guerrero,20,Oaxaca,2010,0,1314.190304,0
20565,Villa de Zaachila,20,Oaxaca,2010,3,34743.09866,8.63
20566,San Mateo Yucutindó,20,Oaxaca,2010,0,3087.609457,0
20567,Zapotitlán Lagunas,20,Oaxaca,2010,3,3188.526082,94.08
20568,Zapotitlán Palmas,20,Oaxaca,2010,0,1535.23891,0
20569,Santa Inés de Zaragoza,20,Oaxaca,2010,0,1737.482495,0
20570,Zimatlán de Álvarez,20,Oaxaca,2010,2,19555.62004,10.22
21001,Acajete,21,Puebla,2010,5,61318.21852,8.15
21002,Acateno,21,Puebla,2010,0,9032.795619,0
21003,Acatlán,21,Puebla,2010,7,34345.4016,20.38
21004,Acatzingo,21,Puebla,2010,1,52910.61882,1.88
21005,Acteopan,21,Puebla,2010,0,2922.002968,0
21006,Ahuacatlán,21,Puebla,2010,3,14970.73278,20.03
21007,Ahuatlán,21,Puebla,2010,0,3460.112271,0
21008,Ahuazotepec,21,Puebla,2010,0,10620.70928,0
21009,Ahuehuetitla,21,Puebla,2010,1,2037.81912,49.07
21010,Ajalpan,21,Puebla,2010,2,61601.72405,3.24
21011,Albino Zertuche,21,Puebla,2010,0,1799.920906,0
21012,Aljojuca,21,Puebla,2010,0,6380.473051,0
21013,Altepexi,21,Puebla,2010,0,19231.33198,0
21014,Amixtlán,21,Puebla,2010,0,5061.472271,0
21015,Amozoc,21,Puebla,2010,4,102429.7451,3.9
21016,Aquixtla,21,Puebla,2010,0,7961.110464,0
21017,Atempan,21,Puebla,2010,0,25780.19453,0
21018,Atexcal,21,Puebla,2010,0,3789.9243,0
21019,Atlixco,21,Puebla,2010,17,128840.9232,13.19
21020,Atoyatempan,21,Puebla,2010,0,6526.762489,0
21021,Atzala,21,Puebla,2010,0,1246.807584,0
21022,Atzitzihuacán,21,Puebla,2010,3,11866.1608,25.28
21023,Atzitzintla,21,Puebla,2010,0,8554.822677,0
21024,Axutla,21,Puebla,2010,0,957.4264856,0
21025,Ayotoxco de Guerrero,21,Puebla,2010,0,8282.380825,0
21026,Calpan,21,Puebla,2010,3,13906.27087,21.57
21027,Caltepec,21,Puebla,2010,0,4221.671791,0
21028,Camocuautla,21,Puebla,2010,0,2505.571063,0
21029,Caxhuacan,21,Puebla,2010,0,3841.907626,0
21030,Coatepec,21,Puebla,2010,0,769.9087994,0
21031,Coatzingo,21,Puebla,2010,1,3010.986033,33.21
21032,Cohetzala,21,Puebla,2010,0,1303.115414,0
21033,Cohuecan,21,Puebla,2010,1,4845.773543,20.63
21034,Coronango,21,Puebla,2010,1,35116.87344,2.84
21035,Coxcatlán,21,Puebla,2010,1,19918.33218,5.02
21036,Coyomeapan,21,Puebla,2010,1,14417.68753,6.93
21037,Coyotepec,21,Puebla,2010,0,2365.624028,0
21038,Cuapiaxtla de Madero,21,Puebla,2010,0,8864.27354,0
21039,Cuautempan,21,Puebla,2010,0,9353.309606,0
21040,Cuautinchán,21,Puebla,2010,0,9709.201156,0
21041,Cuautlancingo,21,Puebla,2010,1,80342.38172,1.24
21042,Cuayuca de Andrade,21,Puebla,2010,1,3093.187805,32.32
21043,Cuetzalan del Progreso,21,Puebla,2010,1,48114.02677,2.07
21044,Cuyoaco,21,Puebla,2010,0,15603.82038,0
21045,Chalchicomula de Sesma,21,Puebla,2010,3,44498.03842,6.74
21046,Chapulco,21,Puebla,2010,0,7109.218823,0
21047,Chiautla,21,Puebla,2010,0,19310.75209,0
21048,Chiautzingo,21,Puebla,2010,1,19032.04774,5.25
21049,Chiconcuautla,21,Puebla,2010,2,16008.16201,12.49
21050,Chichiquila,21,Puebla,2010,1,24488.49759,4.08
21051,Chietla,21,Puebla,2010,9,34443.34124,26.12
21052,Chigmecatitlán,21,Puebla,2010,0,1239.390314,0
21053,Chignahuapan,21,Puebla,2010,5,58806.59065,8.5
21054,Chignautla,21,Puebla,2010,0,30707.86368,0
21055,Chila,21,Puebla,2010,1,4769.535073,20.96
21056,Chila de la Sal,21,Puebla,2010,0,1253.663342,0
21057,Honey,21,Puebla,2010,2,7586.741243,26.36
21058,Chilchotla,21,Puebla,2010,1,19579.74411,5.1
21059,Chinantla,21,Puebla,2010,0,2505.409826,0
21060,Domingo Arenas,21,Puebla,2010,0,7038.742875,0
21061,Eloxochitlán,21,Puebla,2010,0,12764.21542,0
21062,Epatlán,21,Puebla,2010,1,4665.743358,21.43
21063,Esperanza,21,Puebla,2010,1,13987.82938,7.14
21064,Francisco Z. Mena,21,Puebla,2010,1,16497.53333,6.06
21065,General Felipe Ángeles,21,Puebla,2010,0,19343.65772,0
21066,Guadalupe,21,Puebla,2010,4,6369.506989,62.79
21067,Guadalupe Victoria,21,Puebla,2010,0,16780.98616,0
21068,Hermenegildo Galeana,21,Puebla,2010,1,7815.184442,12.79
21069,Huaquechula,21,Puebla,2010,1,25757.20676,3.88
21070,Huatlatlauca,21,Puebla,2010,1,6736.742747,14.84
21071,Huauchinango,21,Puebla,2010,12,99224.17632,12.09
21072,Huehuetla,21,Puebla,2010,2,15909.2691,12.57
21073,Huehuetlán el Chico,21,Puebla,2010,0,8798.586205,0
21074,Huejotzingo,21,Puebla,2010,4,64358.85191,6.21
21075,Hueyapan,21,Puebla,2010,1,12072.16582,8.28
21076,Hueytamalco,21,Puebla,2010,3,27080.7858,11.07
21077,Hueytlalpan,21,Puebla,2010,0,5813.028062,0
21078,Huitzilan de Serdán,21,Puebla,2010,0,14229.31905,0
21079,Huitziltepec,21,Puebla,2010,0,5377.266766,0
21080,Atlequizayan,21,Puebla,2010,0,2868.228984,0
21081,Ixcamilpa de Guerrero,21,Puebla,2010,0,3751.695552,0
21082,Ixcaquixtla,21,Puebla,2010,0,8206.950683,0
21083,Ixtacamaxtitlán,21,Puebla,2010,1,25713.56195,3.88
21084,Ixtepec,21,Puebla,2010,0,6908.762015,0
21085,Izúcar de Matamoros,21,Puebla,2010,11,73868.05638,14.89
21086,Jalpan,21,Puebla,2010,3,12732.73627,23.56
21087,Jolalpan,21,Puebla,2010,1,12861.16364,7.77
21088,Jonotla,21,Puebla,2010,0,4661.45747,0
21089,Jopala,21,Puebla,2010,0,13199.2118,0
21090,Juan C. Bonilla,21,Puebla,2010,1,18843.07457,5.3
21091,Juan Galindo,21,Puebla,2010,2,10373.06449,19.28
21092,Juan N. Méndez,21,Puebla,2010,0,5307.232801,0
21093,Lafragua,21,Puebla,2010,0,7878.755394,0
21094,Libres,21,Puebla,2010,2,32042.69535,6.24
21095,La Magdalena Tlatlauquitepec,21,Puebla,2010,0,493.6343736,0
21096,Mazapiltepec de Juárez,21,Puebla,2010,0,2673.916778,0
21097,Mixtla,21,Puebla,2010,0,2246.091602,0
21098,Molcaxac,21,Puebla,2010,0,6316.746768,0
21099,Cañada Morelos,21,Puebla,2010,2,19249.4072,10.38
21100,Naupan,21,Puebla,2010,0,9859.660782,0
21101,Nauzontla,21,Puebla,2010,0,3642.536692,0
21102,Nealtican,21,Puebla,2010,0,12181.64858,0
21103,Nicolás Bravo,21,Puebla,2010,2,6105.233729,32.75
21104,Nopalucan,21,Puebla,2010,0,27730.70498,0
21105,Ocotepec,21,Puebla,2010,0,4903.973435,0
21106,Ocoyucan,21,Puebla,2010,2,26108.27321,7.66
21107,Olintla,21,Puebla,2010,0,11789.62887,0
21108,Oriental,21,Puebla,2010,0,16848.88161,0
21109,Pahuatlán,21,Puebla,2010,3,20947.68517,14.32
21110,Palmar de Bravo,21,Puebla,2010,0,43571.81532,0
21111,Pantepec,21,Puebla,2010,5,18669.58026,26.78
21112,Petlalcingo,21,Puebla,2010,4,9492.106583,42.14
21113,Piaxtla,21,Puebla,2010,1,4641.385792,21.54
21114,Puebla,21,Puebla,2010,85,1560345.683,5.44
21115,Quecholac,21,Puebla,2010,1,48048.96308,2.08
21116,Quimixtlán,21,Puebla,2010,0,21623.74496,0
21117,Rafael Lara Grajales,21,Puebla,2010,0,14281.33687,0
21118,Los Reyes de Juárez,21,Puebla,2010,3,25983.15573,11.54
21119,San Andrés Cholula,21,Puebla,2010,3,101777.4859,2.94
21120,San Antonio Cañada,21,Puebla,2010,0,5187.367167,0
21121,San Diego la Mesa Tochimiltzingo,21,Puebla,2010,1,1147.218389,87.16
21122,San Felipe Teotlalcingo,21,Puebla,2010,1,9557.990949,10.46
21123,San Felipe Tepatlán,21,Puebla,2010,0,4179.152692,0
21124,San Gabriel Chilac,21,Puebla,2010,0,14650.9367,0
21125,San Gregorio Atzompa,21,Puebla,2010,0,8296.034493,0
21126,San Jerónimo Tecuanipan,21,Puebla,2010,0,5910.291084,0
21127,San Jerónimo Xayacatlán,21,Puebla,2010,0,3832.651761,0
21128,San José Chiapa,21,Puebla,2010,0,8214.199243,0
21129,San José Miahuatlán,21,Puebla,2010,0,12899.38183,0
21130,San Juan Atenco,21,Puebla,2010,0,3464.465999,0
21131,San Juan Atzompa,21,Puebla,2010,0,884.1101558,0
21132,San Martín Texmelucan,21,Puebla,2010,3,143116.5328,2.09
21133,San Martín Totoltepec,21,Puebla,2010,0,660.2456609,0
21134,San Matías Tlalancaleca,21,Puebla,2010,0,19600.99504,0
21135,San Miguel Ixitlán,21,Puebla,2010,0,595.3804435,0
21136,San Miguel Xoxtla,21,Puebla,2010,3,11781.56227,25.46
21137,San Nicolás Buenos Aires,21,Puebla,2010,0,9333.259402,0
21138,San Nicolás de los Ranchos,21,Puebla,2010,2,10936.00188,18.28
21139,San Pablo Anicano,21,Puebla,2010,1,3602.102092,27.76
21140,San Pedro Cholula,21,Puebla,2010,5,122101.946,4.09
21141,San Pedro Yeloixtlahuaca,21,Puebla,2010,0,3450.09596,0
21142,San Salvador el Seco,21,Puebla,2010,1,28029.78955,3.56
21143,San Salvador el Verde,21,Puebla,2010,1,28860.79817,3.46
21144,San Salvador Huixcolotla,21,Puebla,2010,1,13761.18378,7.26
21145,San Sebastián Tlacotepec,21,Puebla,2010,3,13736.5178,21.83
21146,Santa Catarina Tlaltempan,21,Puebla,2010,0,884.5927372,0
21147,Santa Inés Ahuatempan,21,Puebla,2010,0,6018.866775,0
21148,Santa Isabel Cholula,21,Puebla,2010,0,8159.801712,0
21149,Santiago Miahuatlán,21,Puebla,2010,0,22318.02542,0
21150,Huehuetlán el Grande,21,Puebla,2010,0,7159.065159,0
21151,Santo Tomás Hueyotlipan,21,Puebla,2010,0,8136.16576,0
21152,Soltepec,21,Puebla,2010,0,11890.25995,0
21153,Tecali de Herrera,21,Puebla,2010,0,20583.88107,0
21154,Tecamachalco,21,Puebla,2010,2,72648.17069,2.75
21155,Tecomatlán,21,Puebla,2010,1,5506.188568,18.16
21156,Tehuacán,21,Puebla,2010,22,278889.2014,7.88
21157,Tehuitzingo,21,Puebla,2010,0,11484.66273,0
21158,Tenampulco,21,Puebla,2010,1,6850.478058,14.59
21159,Teopantlán,21,Puebla,2010,1,4068.670815,24.57
21160,Teotlalco,21,Puebla,2010,0,3178.563811,0
21161,Tepanco de López,21,Puebla,2010,2,19265.43378,10.38
21162,Tepango de Rodríguez,21,Puebla,2010,1,4304.942459,23.22
21163,Tepatlaxco de Hidalgo,21,Puebla,2010,0,16521.93778,0
21164,Tepeaca,21,Puebla,2010,7,75910.66691,9.22
21165,Tepemaxalco,21,Puebla,2010,0,1162.77215,0
21166,Tepeojuma,21,Puebla,2010,0,8177.442194,0
21167,Tepetzintla,21,Puebla,2010,0,10396.26286,0
21168,Tepexco,21,Puebla,2010,1,6682.545645,14.96
21169,Tepexi de Rodríguez,21,Puebla,2010,2,20793.50736,9.61
21170,Tepeyahualco,21,Puebla,2010,0,16658.09899,0
21171,Tepeyahualco de Cuauhtémoc,21,Puebla,2010,0,3423.264025,0
21172,Tetela de Ocampo,21,Puebla,2010,2,26202.82566,7.63
21173,Teteles de Avila Castillo,21,Puebla,2010,0,5781.865913,0
21174,Teziutlán,21,Puebla,2010,8,93598.54205,8.54
21175,Tianguismanalco,21,Puebla,2010,1,9953.208202,10.04
21176,Tilapa,21,Puebla,2010,1,8527.254667,11.72
21177,Tlacotepec de Benito Juárez,21,Puebla,2010,0,49091.99038,0
21178,Tlacuilotepec,21,Puebla,2010,2,17354.28747,11.52
21179,Tlachichuca,21,Puebla,2010,1,28987.38301,3.44
21180,Tlahuapan,21,Puebla,2010,1,37063.90677,2.69
21181,Tlaltenango,21,Puebla,2010,0,6371.295339,0
21182,Tlanepantla,21,Puebla,2010,0,4905.293036,0
21183,Tlaola,21,Puebla,2010,2,20124.76744,9.93
21184,Tlapacoya,21,Puebla,2010,0,6510.145812,0
21185,Tlapanalá,21,Puebla,2010,0,8533.645596,0
21186,Tlatlauquitepec,21,Puebla,2010,1,52254.96718,1.91
21187,Tlaxco,21,Puebla,2010,0,5499.756337,0
21188,Tochimilco,21,Puebla,2010,1,17295.85543,5.78
21189,Tochtepec,21,Puebla,2010,0,20011.26073,0
21190,Totoltepec de Guerrero,21,Puebla,2010,0,1170.729082,0
21191,Tulcingo,21,Puebla,2010,0,9375.818241,0
21192,Tuzamapan de Galeana,21,Puebla,2010,2,6059.733667,33
21193,Tzicatlacoyan,21,Puebla,2010,0,6334.166802,0
21194,Venustiano Carranza,21,Puebla,2010,8,28325.6265,28.24
21195,Vicente Guerrero,21,Puebla,2010,0,24606.09995,0
21196,Xayacatlán de Bravo,21,Puebla,2010,0,1668.807058,0
21197,Xicotepec,21,Puebla,2010,16,76793.85325,20.83
21198,Xicotlán,21,Puebla,2010,0,1254.93387,0
21199,Xiutetelco,21,Puebla,2010,0,38527.61438,0
21200,Xochiapulco,21,Puebla,2010,0,3957.416561,0
21201,Xochiltepec,21,Puebla,2010,3,3233.662774,92.77
21202,Xochitlán de Vicente Suárez,21,Puebla,2010,2,12422.95468,16.09
21203,Xochitlán Todos Santos,21,Puebla,2010,0,6147.236265,0
21204,Yaonáhuac,21,Puebla,2010,0,7638.879346,0
21205,Yehualtepec,21,Puebla,2010,0,23361.39615,0
21206,Zacapala,21,Puebla,2010,1,4289.010883,23.31
21207,Zacapoaxtla,21,Puebla,2010,4,54069.03273,7.39
21208,Zacatlán,21,Puebla,2010,8,77486.27047,10.32
21209,Zapotitlán,21,Puebla,2010,0,8326.375476,0
21210,Zapotitlán de Méndez,21,Puebla,2010,1,5683.231516,17.59
21211,Zaragoza,21,Puebla,2010,2,15685.97591,12.75
21212,Zautla,21,Puebla,2010,0,19730.2407,0
21213,Zihuateutla,21,Puebla,2010,2,12734.71879,15.7
21214,Zinacatepec,21,Puebla,2010,0,15915.21831,0
21215,Zongozotla,21,Puebla,2010,0,4662.835342,0
21216,Zoquiapan,21,Puebla,2010,0,2672.504887,0
21217,Zoquitlán,21,Puebla,2010,2,20813.09139,9.6
22001,Amealco de Bonfil,22,Queretaro,2010,5,62916.00313,7.94
22002,Pinal de Amoles,22,Queretaro,2010,0,27422.99816,0
22003,Arroyo Seco,22,Queretaro,2010,0,13064.34201,0
22004,Cadereyta de Montes,22,Queretaro,2010,4,64923.10602,6.16
22005,Colón,22,Queretaro,2010,0,58862.71421,0
22006,Corregidora,22,Queretaro,2010,2,144498.5839,1.38
22007,Ezequiel Montes,22,Queretaro,2010,1,38535.90026,2.59
22008,Huimilpan,22,Queretaro,2010,2,36002.50031,5.55
22009,Jalpan de Serra,22,Queretaro,2010,1,25870.54118,3.86
22010,Landa de Matamoros,22,Queretaro,2010,0,20181.55577,0
22011,El Marqués,22,Queretaro,2010,1,117871.6569,0.84
22012,Pedro Escobedo,22,Queretaro,2010,2,64712.54646,3.09
22013,Peñamiller,22,Queretaro,2010,1,18663.58588,5.35
22014,Querétaro,22,Queretaro,2010,36,810504.3861,4.44
