"cve","mun","state","state2","year","homicides","pob","rate"
20137,"San Francisco Cahuacua",20,"Oaxaca",2016,0,3560.1340013,0
20138,"San Francisco Cajonos",20,"Oaxaca",2016,0,482.87910146,0
20139,"San Francisco Chapulapa",20,"Oaxaca",2016,0,2205.70307348,0
20140,"San Francisco Chindua",20,"Oaxaca",2016,0,925.03113391,0
20141,"San Francisco del Mar",20,"Oaxaca",2016,1,7490.3522092,13.35
20142,"San Francisco Huehuetlan",20,"Oaxaca",2016,2,1072.19415603,186.53
20143,"San Francisco Ixhuatan",20,"Oaxaca",2016,2,8966.1605037,22.3
20144,"San Francisco Jaltepetongo",20,"Oaxaca",2016,0,1209.09272772,0
20145,"San Francisco Lachigolo",20,"Oaxaca",2016,2,4695.915738,42.59
20146,"San Francisco Logueche",20,"Oaxaca",2016,0,2930.44038145,0
20147,"San Francisco Nuxaño",20,"Oaxaca",2016,0,398.40851818,0
20148,"San Francisco Ozolotepec",20,"Oaxaca",2016,0,2020.47234484,0
20149,"San Francisco Sola",20,"Oaxaca",2016,0,1610.81480806,0
20150,"San Francisco Telixtlahuaca",20,"Oaxaca",2016,0,13100.3276695,0
20151,"San Francisco Teopan",20,"Oaxaca",2016,0,377.86419274,0
20152,"San Francisco Tlapancingo",20,"Oaxaca",2016,0,2823.4892037,0
20153,"San Gabriel Mixtepec",20,"Oaxaca",2016,1,5299.198755,18.87
20154,"San Ildefonso Amatlan",20,"Oaxaca",2016,1,2572.82482868,38.86
20155,"San Ildefonso Sola",20,"Oaxaca",2016,0,1022.71527704,0
20156,"San Ildefonso Villa Alta",20,"Oaxaca",2016,0,3746.0454423,0
20157,"San Jacinto Amilpas",20,"Oaxaca",2016,4,16709.0298825,23.93
20158,"San Jacinto Tlacotepec",20,"Oaxaca",2016,1,2333.98740326,42.84
20159,"San Jeronimo Coatlan",20,"Oaxaca",2016,0,5778.9900541,0
20160,"San Jeronimo Silacayoapilla",20,"Oaxaca",2016,0,1307.42128505,0
20161,"San Jeronimo Sosola",20,"Oaxaca",2016,0,2424.3488983,0
20162,"San Jeronimo Taviche",20,"Oaxaca",2016,0,1917.77723898,0
20163,"San Jeronimo Tecóatl",20,"Oaxaca",2016,1,1618.95782045,61.76
20164,"San Jorge Nuchita",20,"Oaxaca",2016,1,3407.6716411,29.34
20165,"San Jose Ayuquila",20,"Oaxaca",2016,0,1573.68490315,0
20166,"San Jose Chiltepec",20,"Oaxaca",2016,3,11704.1145777,25.63
20167,"San Jose del Peñasco",20,"Oaxaca",2016,2,2265.03569025,88.29
20168,"San Jose Estancia Grande",20,"Oaxaca",2016,0,1001.58035731,0
20169,"San Jose Independencia",20,"Oaxaca",2016,0,3665.8336313,0
20170,"San Jose Lachiguiri",20,"Oaxaca",2016,1,4044.2440053,24.72
20171,"San Jose Tenango",20,"Oaxaca",2016,1,18470.7763986,5.41
20172,"San Juan Achiutla",20,"Oaxaca",2016,0,428.57686936,0
20173,"San Juan Atepec",20,"Oaxaca",2016,0,1610.5954109,0
20174,"Ánimas Trujano",20,"Oaxaca",2016,0,4197.7813442,0
20175,"San Juan Bautista Atatlahuca",20,"Oaxaca",2016,0,1924.29656944,0
20176,"San Juan Bautista Coixtlahuaca",20,"Oaxaca",2016,1,2701.610166,37.01
20177,"San Juan Bautista Cuicatlan",20,"Oaxaca",2016,4,9613.1109921,41.6
20178,"San Juan Bautista Guelache",20,"Oaxaca",2016,1,7269.9182697,13.75
20179,"San Juan Bautista Jayacatlan",20,"Oaxaca",2016,0,1545.3210382,0
20180,"San Juan Bautista Lo de Soto",20,"Oaxaca",2016,2,2417.1129885,82.74
20181,"San Juan Bautista Suchitepec",20,"Oaxaca",2016,0,411.59260836,0
20182,"San Juan Bautista Tlacoatzintepec",20,"Oaxaca",2016,0,2274.1567803,0
20183,"San Juan Bautista Tlachichilco",20,"Oaxaca",2016,0,1440.69499061,0
20184,"San Juan Bautista Tuxtepec",20,"Oaxaca",2016,68,166223.378598,40.9
20185,"San Juan Cacahuatepec",20,"Oaxaca",2016,2,9125.4076121,21.91
20186,"San Juan Cieneguilla",20,"Oaxaca",2016,0,607.99905847,0
20187,"San Juan Coatzospam",20,"Oaxaca",2016,1,2900.3606392,34.47
20188,"San Juan Colorado",20,"Oaxaca",2016,2,9986.6735475,20.02
20189,"San Juan Comaltepec",20,"Oaxaca",2016,0,2611.30518198,0
20190,"San Juan Cotzocon",20,"Oaxaca",2016,1,22733.7296219,4.39
20191,"San Juan Chicomezuchil",20,"Oaxaca",2016,0,355.93357149,0
20192,"San Juan Chilateca",20,"Oaxaca",2016,0,1510.3566957,0
20193,"San Juan del Estado",20,"Oaxaca",2016,0,2766.049991,0
20194,"San Juan del Rio",20,"Oaxaca",2016,0,1240.33027067,0
20195,"San Juan Diuxi",20,"Oaxaca",2016,0,1202.14016016,0
20196,"San Juan Evangelista Analco",20,"Oaxaca",2016,0,385.97463632,0
20197,"San Juan Guelavia",20,"Oaxaca",2016,0,3113.154623,0
20198,"San Juan Guichicovi",20,"Oaxaca",2016,1,28785.532407,3.47
20199,"San Juan Ihualtepec",20,"Oaxaca",2016,1,686.98334499,145.56
20200,"San Juan Juquila Mixes",20,"Oaxaca",2016,1,4154.0009212,24.07
20201,"San Juan Juquila Vijanos",20,"Oaxaca",2016,0,1840.7907818,0
20202,"San Juan Lachao",20,"Oaxaca",2016,1,4953.4284139,20.18
20203,"San Juan Lachigalla",20,"Oaxaca",2016,0,3281.46457208,0
20204,"San Juan Lajarcia",20,"Oaxaca",2016,0,746.74736448,0
20205,"San Juan Lalana",20,"Oaxaca",2016,2,17950.1729827,11.14
20206,"San Juan de los Cues",20,"Oaxaca",2016,1,2306.726501,43.35
20207,"San Juan Mazatlan",20,"Oaxaca",2016,0,17787.2571321,0
20208,"San Juan Mixtepec A",20,"Oaxaca",2016,0,7772.4658876,0
20209,"San Juan Mixtepec B",20,"Oaxaca",2016,0,642.43429244,0
20210,"San Juan ðumi",20,"Oaxaca",2016,0,7368.4084568,0
20211,"San Juan Ozolotepec",20,"Oaxaca",2016,2,3344.9056954,59.79
20212,"San Juan Petlapa",20,"Oaxaca",2016,0,2831.03015198,0
20213,"San Juan Quiahije",20,"Oaxaca",2016,5,3442.01390924,145.26
20214,"San Juan Quiotepec",20,"Oaxaca",2016,0,2258.3138652,0
20215,"San Juan Sayultepec",20,"Oaxaca",2016,0,827.67378023,0
20216,"San Juan Tabaa",20,"Oaxaca",2016,0,1480.1193625,0
20217,"San Juan Tamazola",20,"Oaxaca",2016,0,3555.2147772,0
20218,"San Juan Teita",20,"Oaxaca",2016,0,663.31401567,0
20219,"San Juan Teitipac",20,"Oaxaca",2016,0,2535.5078716,0
20220,"San Juan Tepeuxila",20,"Oaxaca",2016,0,2684.9975421,0
20221,"San Juan Teposcolula",20,"Oaxaca",2016,0,1316.01789145,0
20222,"San Juan Yaee",20,"Oaxaca",2016,0,1539.14751066,0
20223,"San Juan Yatzona",20,"Oaxaca",2016,0,418.47200774,0
20224,"San Juan Yucuita",20,"Oaxaca",2016,0,700.10391677,0
20225,"San Lorenzo",20,"Oaxaca",2016,0,6180.397433,0
20226,"San Lorenzo Albarradas",20,"Oaxaca",2016,1,2858.7905178,34.97
20227,"San Lorenzo Cacaotepec",20,"Oaxaca",2016,0,15274.7422754,0
20228,"San Lorenzo Cuaunecuiltitla",20,"Oaxaca",2016,0,768.82726579,0
20229,"San Lorenzo Texmelucan",20,"Oaxaca",2016,0,7416.7565587,0
20230,"San Lorenzo Victoria",20,"Oaxaca",2016,0,1030.77530429,0
20231,"San Lucas Camotlan",20,"Oaxaca",2016,0,3390.8901873,0
20232,"San Lucas Ojitlan",20,"Oaxaca",2016,5,22779.0204083,21.95
20233,"San Lucas Quiavini",20,"Oaxaca",2016,0,1778.71917845,0
20234,"San Lucas Zoquiapam",20,"Oaxaca",2016,1,7590.6567875,13.17
20235,"San Luis Amatlan",20,"Oaxaca",2016,0,3769.7894131,0
20236,"San Marcial Ozolotepec",20,"Oaxaca",2016,0,1601.65744101,0
20237,"San Marcos Arteaga",20,"Oaxaca",2016,0,1339.36533869,0
20238,"San Martin de los Cansecos",20,"Oaxaca",2016,0,853.23609996,0
20239,"San Martin Huamelulpam",20,"Oaxaca",2016,0,1119.31689885,0
20240,"San Martin Itunyoso",20,"Oaxaca",2016,1,2420.04022541,41.32
20241,"San Martin Lachila",20,"Oaxaca",2016,1,1164.49764546,85.87
20242,"San Martin Peras",20,"Oaxaca",2016,3,10511.5067321,28.54
20243,"San Martin Tilcajete",20,"Oaxaca",2016,0,1814.6502804,0
20244,"San Martin Toxpalan",20,"Oaxaca",2016,0,3708.7549331,0
20245,"San Martin Zacatepec",20,"Oaxaca",2016,0,1296.03618435,0
20246,"San Mateo Cajonos",20,"Oaxaca",2016,0,655.91093673,0
20247,"Capulalpam de Mendez",20,"Oaxaca",2016,0,1584.18782619,0
20248,"San Mateo del Mar",20,"Oaxaca",2016,0,15190.6945259,0
20249,"San Mateo Yoloxochitlan",20,"Oaxaca",2016,0,3539.9623288,0
20250,"San Mateo Etlatongo",20,"Oaxaca",2016,0,1242.91407165,0
20251,"San Mateo Nejapam",20,"Oaxaca",2016,0,1219.60713168,0
20252,"San Mateo Peñasco",20,"Oaxaca",2016,0,2334.68221399,0
20253,"San Mateo Piñas",20,"Oaxaca",2016,2,2017.6861696,99.12
20254,"San Mateo Rio Hondo",20,"Oaxaca",2016,1,3611.0581956,27.69
20255,"San Mateo Sindihui",20,"Oaxaca",2016,0,2234.9699033,0
20256,"San Mateo Tlapiltepec",20,"Oaxaca",2016,0,234.55329764,0
20257,"San Melchor Betaza",20,"Oaxaca",2016,0,1198.84542551,0
20258,"San Miguel Achiutla",20,"Oaxaca",2016,0,702.05879374,0
20259,"San Miguel Ahuehuetitlan",20,"Oaxaca",2016,2,2572.5285986,77.74
20260,"San Miguel Aloapam",20,"Oaxaca",2016,0,2502.0188957,0
20261,"San Miguel Amatitlan",20,"Oaxaca",2016,0,7977.6154159,0
20262,"San Miguel Amatlan",20,"Oaxaca",2016,0,1061.24380308,0
20263,"San Miguel Coatlan",20,"Oaxaca",2016,0,3860.2391499,0
20264,"San Miguel Chicahua",20,"Oaxaca",2016,0,2400.6300327,0
20265,"San Miguel Chimalapa",20,"Oaxaca",2016,4,6681.0271082,59.87
20266,"San Miguel del Puerto",20,"Oaxaca",2016,1,9161.7716774,10.91
20267,"San Miguel del Rio",20,"Oaxaca",2016,0,302.09393646,0
20268,"San Miguel Ejutla",20,"Oaxaca",2016,0,1008.90962203,0
20269,"San Miguel el Grande",20,"Oaxaca",2016,0,4875.0546573,0
20270,"San Miguel Huautla",20,"Oaxaca",2016,0,1477.54498536,0
20271,"San Miguel Mixtepec",20,"Oaxaca",2016,0,3767.0900728,0
20272,"San Miguel Panixtlahuaca",20,"Oaxaca",2016,2,6580.1644862,30.39
20273,"San Miguel Peras",20,"Oaxaca",2016,0,3676.2744523,0
20274,"San Miguel Piedras",20,"Oaxaca",2016,0,1246.61330705,0
20275,"San Miguel Quetzaltepec",20,"Oaxaca",2016,0,8255.5799649,0
20276,"San Miguel Santa Flor",20,"Oaxaca",2016,0,809.46937098,0
20277,"Villa Sola de Vega",20,"Oaxaca",2016,0,12980.9433967,0
20278,"San Miguel Soyaltepec",20,"Oaxaca",2016,6,38113.558749,15.74
20279,"San Miguel Suchixtepec",20,"Oaxaca",2016,2,3117.5187416,64.15
20280,"Villa Talea de Castro",20,"Oaxaca",2016,0,2465.6630209,0
20281,"San Miguel Tecomatlan",20,"Oaxaca",2016,0,352.77309152,0
20282,"San Miguel Tenango",20,"Oaxaca",2016,0,853.21023124,0
20283,"San Miguel Tequixtepec",20,"Oaxaca",2016,0,1045.28937926,0
20284,"San Miguel Tilquiapam",20,"Oaxaca",2016,0,3036.8040058,0
20285,"San Miguel Tlacamama",20,"Oaxaca",2016,0,3639.1647968,0
20286,"San Miguel Tlacotepec",20,"Oaxaca",2016,1,3198.876064,31.26
20287,"San Miguel Tulancingo",20,"Oaxaca",2016,0,332.10710688,0
20288,"San Miguel Yotao",20,"Oaxaca",2016,0,608.87435473,0
20289,"San Nicolas",20,"Oaxaca",2016,0,1204.62209568,0
20290,"San Nicolas Hidalgo",20,"Oaxaca",2016,0,1043.37662705,0
20291,"San Pablo Coatlan",20,"Oaxaca",2016,2,4297.389771,46.53
20292,"San Pablo Cuatro Venados",20,"Oaxaca",2016,0,1446.2094441,0
20293,"San Pablo Etla",20,"Oaxaca",2016,2,17987.772535,11.11
20294,"San Pablo Huitzo",20,"Oaxaca",2016,1,6618.7305815,15.1
20295,"San Pablo Huixtepec",20,"Oaxaca",2016,3,9595.4925773,31.26
20296,"San Pablo Macuiltianguis",20,"Oaxaca",2016,0,899.66311071,0
20297,"San Pablo Tijaltepec",20,"Oaxaca",2016,0,1978.33747399,0
20298,"San Pablo Villa de Mitla",20,"Oaxaca",2016,0,12317.9526795,0
20299,"San Pablo Yaganiza",20,"Oaxaca",2016,0,1171.06362625,0
20300,"San Pedro Amuzgos",20,"Oaxaca",2016,1,7184.8417922,13.91
20301,"San Pedro Apostol",20,"Oaxaca",2016,0,1553.42746288,0
20302,"San Pedro Atoyac",20,"Oaxaca",2016,2,4627.1543376,43.22
20303,"San Pedro Cajonos",20,"Oaxaca",2016,0,1274.91191559,0
20304,"San Pedro Coxcaltepec Cantaros",20,"Oaxaca",2016,0,807.25840736,0
20305,"San Pedro Comitancillo",20,"Oaxaca",2016,1,4038.1207699,24.76
20306,"San Pedro el Alto",20,"Oaxaca",2016,0,3898.071069,0
20307,"San Pedro Huamelula",20,"Oaxaca",2016,1,10062.4069955,9.93
20308,"San Pedro Huilotepec",20,"Oaxaca",2016,0,3002.5143581,0
20309,"San Pedro Ixcatlan",20,"Oaxaca",2016,2,10121.0276085,19.76
20310,"San Pedro Ixtlahuaca",20,"Oaxaca",2016,0,7878.3550078,0
20311,"San Pedro Jaltepetongo",20,"Oaxaca",2016,0,570.34425142,0
20312,"San Pedro Jicayan",20,"Oaxaca",2016,0,12457.4688547,0
20313,"San Pedro Jocotipac",20,"Oaxaca",2016,0,842.99825616,0
20314,"San Pedro Juchatengo",20,"Oaxaca",2016,0,1780.62107064,0
20315,"San Pedro Martir",20,"Oaxaca",2016,0,1706.29688867,0
20316,"San Pedro Martir Quiechapa",20,"Oaxaca",2016,1,768.59286411,130.1
20317,"San Pedro Martir Yucuxaco",20,"Oaxaca",2016,0,1399.73860835,0
20318,"San Pedro Mixtepec A",20,"Oaxaca",2016,29,49791.956175,58.24
20319,"San Pedro Mixtepec B",20,"Oaxaca",2016,0,1135.1045988,0
20320,"San Pedro Molinos",20,"Oaxaca",2016,0,707.16800278,0
20321,"San Pedro Nopala",20,"Oaxaca",2016,0,817.89079154,0
20322,"San Pedro Ocopetatillo",20,"Oaxaca",2016,0,853.69481545,0
20323,"San Pedro Ocotepec",20,"Oaxaca",2016,0,2148.76352574,0
20324,"San Pedro Pochutla",20,"Oaxaca",2016,20,47775.562103,41.86
20325,"San Pedro Quiatoni",20,"Oaxaca",2016,0,11132.8838651,0
20326,"San Pedro Sochiapam",20,"Oaxaca",2016,0,5103.930326,0
20327,"San Pedro Tapanatepec",20,"Oaxaca",2016,8,14290.2203127,55.98
20328,"San Pedro Taviche",20,"Oaxaca",2016,0,1263.41074962,0
20329,"San Pedro Teozacoalco",20,"Oaxaca",2016,0,1335.42845066,0
20330,"San Pedro Teutila",20,"Oaxaca",2016,0,4378.6515234,0
20331,"San Pedro Tidaa",20,"Oaxaca",2016,0,1016.47381211,0
20332,"San Pedro Topiltepec",20,"Oaxaca",2016,0,400.67043069,0
20333,"San Pedro Totolapam",20,"Oaxaca",2016,2,2636.3675449,75.86
20334,"Villa de Tututepec de Melchor Ocampo",20,"Oaxaca",2016,23,46675.748491,49.27
20335,"San Pedro Yaneri",20,"Oaxaca",2016,0,1024.88915405,0
20336,"San Pedro Yolox",20,"Oaxaca",2016,0,2109.3969146,0
20337,"San Pedro y San Pablo Ayutla",20,"Oaxaca",2016,0,6393.4939046,0
20338,"Villa de Etla",20,"Oaxaca",2016,0,10507.62307,0
20339,"San Pedro y San Pablo Teposcolula",20,"Oaxaca",2016,0,4232.2665535,0
20340,"San Pedro y San Pablo Tequixtepec",20,"Oaxaca",2016,1,1877.5018639,53.26
20341,"San Pedro Yucunama",20,"Oaxaca",2016,0,230.08848004,0
20342,"San Raymundo Jalpan",20,"Oaxaca",2016,0,2320.12729738,0
20343,"San Sebastian Abasolo",20,"Oaxaca",2016,0,2061.4738358,0
20344,"San Sebastian Coatlán",20,"Oaxaca",2016,0,2717.62763629,0
20345,"San Sebastian Ixcapa",20,"Oaxaca",2016,0,4384.7374595,0
20346,"San Sebastian Nicananduta",20,"Oaxaca",2016,0,1484.31490848,0
20347,"San Sebastian Rio Hondo",20,"Oaxaca",2016,2,4090.0151282,48.89
20348,"San Sebastian Tecomaxtlahuaca",20,"Oaxaca",2016,2,9102.1882872,21.97
20349,"San Sebastian Teitipac",20,"Oaxaca",2016,0,2014.2869694,0
20350,"San Sebastian Tutla",20,"Oaxaca",2016,1,17394.2718543,5.74
20351,"San Simon Almolongas",20,"Oaxaca",2016,0,3119.7272287,0
20352,"San Simon Zahuatlan",20,"Oaxaca",2016,0,4677.5242132,0
20353,"Santa Ana",20,"Oaxaca",2016,0,2170.7820675,0
20354,"Santa Ana Ateixtlahuaca",20,"Oaxaca",2016,0,472.09745421,0
20355,"Santa Ana Cuauhtemoc",20,"Oaxaca",2016,0,718.04541954,0
20356,"Santa Ana del Valle",20,"Oaxaca",2016,0,2001.6591965,0
20357,"Santa Ana Tavela",20,"Oaxaca",2016,0,849.93839648,0
20358,"Santa Ana Tlapacoyan",20,"Oaxaca",2016,0,1902.7482509,0
20359,"Santa Ana Yareni",20,"Oaxaca",2016,0,754.96340566,0
20360,"Santa Ana Zegache",20,"Oaxaca",2016,0,3888.1594193,0
20361,"Santa Catalina Quieri",20,"Oaxaca",2016,0,902.91309044,0
20362,"Santa Catarina Cuixtla",20,"Oaxaca",2016,0,1567.6475339,0
20363,"Santa Catarina Ixtepeji",20,"Oaxaca",2016,1,2755.5052398,36.29
20364,"Santa Catarina Juquila",20,"Oaxaca",2016,4,15182.4907096,26.34
20365,"Santa Catarina Lachatao",20,"Oaxaca",2016,0,1413.50013638,0
20366,"Santa Catarina Loxicha",20,"Oaxaca",2016,5,3845.410735,130.02
20367,"Santa Catarina Mechoacan",20,"Oaxaca",2016,0,4766.629356,0
20368,"Santa Catarina Minas",20,"Oaxaca",2016,0,1885.4474463,0
20369,"Santa Catarina Quiane",20,"Oaxaca",2016,1,2049.8527012,48.78
20370,"Santa Catarina Tayata",20,"Oaxaca",2016,0,711.26767469,0
20371,"Santa Catarina Ticua",20,"Oaxaca",2016,0,956.5596662,0
20372,"Santa Catarina Yosonotu",20,"Oaxaca",2016,0,1926.5299767,0
20373,"Santa Catarina Zapoquila",20,"Oaxaca",2016,0,440.97531423,0
20374,"Santa Cruz Acatepec",20,"Oaxaca",2016,0,1552.88974387,0
20375,"Santa Cruz Amilpas",20,"Oaxaca",2016,0,11350.3347862,0
20376,"Santa Cruz de Bravo",20,"Oaxaca",2016,0,347.92523909,0
20377,"Santa Cruz Itundujia",20,"Oaxaca",2016,3,11403.4645321,26.3
20378,"Santa Cruz Mixtepec",20,"Oaxaca",2016,0,3967.4623746,0
20379,"Santa Cruz Nundaco",20,"Oaxaca",2016,0,3116.5001635,0
20380,"Santa Cruz Papalutla",20,"Oaxaca",2016,0,2018.0025552,0
20381,"Santa Cruz Tacache de Mina",20,"Oaxaca",2016,0,2629.6292882,0
20382,"Santa Cruz Tacahua",20,"Oaxaca",2016,0,1175.41950247,0
20383,"Santa Cruz Tayata",20,"Oaxaca",2016,0,662.1585148,0
20384,"Santa Cruz Xitla",20,"Oaxaca",2016,0,4879.620245,0
20385,"Santa Cruz Xoxocotlan",20,"Oaxaca",2016,7,87500.362242,7.99
20386,"Santa Cruz Zenzontepec",20,"Oaxaca",2016,0,18535.1340389,0
20387,"Santa Gertrudis",20,"Oaxaca",2016,0,2962.0858423,0
20388,"Santa Ines del Monte",20,"Oaxaca",2016,0,2668.29335127,0
20389,"Santa Ines Yatzeche",20,"Oaxaca",2016,0,947.5168922,0
20390,"Santa Lucia del Camino",20,"Oaxaca",2016,9,50006.328682,17.99
20391,"Santa Lucia Miahuatlan",20,"Oaxaca",2016,2,3548.79546812,56.35
20392,"Santa Lucia Monteverde",20,"Oaxaca",2016,0,6850.3342443,0
20393,"Santa Lucia Ocotlan",20,"Oaxaca",2016,0,3729.1255375,0
20394,"Santa Maria Alotepec",20,"Oaxaca",2016,0,2911.3274596,0
20395,"Santa Maria Apazco",20,"Oaxaca",2016,0,1992.15305612,0
20396,"Santa Maria la Asuncion",20,"Oaxaca",2016,0,3286.0909731,0
20397,"Heroica Ciudad de Tlaxiaco",20,"Oaxaca",2016,3,41674.317432,7.19
20398,"Ayoquezco de Aldama",20,"Oaxaca",2016,0,4402.9832625,0
20399,"Santa Maria Atzompa",20,"Oaxaca",2016,2,33436.9039189,5.98
20400,"Santa Maria Camotlan",20,"Oaxaca",2016,0,1798.0524092,0
20401,"Santa Maria Colotepec",20,"Oaxaca",2016,7,25227.5127916,27.74
20402,"Santa Maria Cortijo",20,"Oaxaca",2016,0,1158.19912172,0
20403,"Santa Maria Coyotepec",20,"Oaxaca",2016,2,3290.1611368,60.78
20404,"Santa Maria Chachoapam",20,"Oaxaca",2016,0,769.78501614,0
20405,"Villa de Chilapa de Diaz",20,"Oaxaca",2016,0,2066.6749112,0
20406,"Santa Maria Chilchotla",20,"Oaxaca",2016,1,20638.6070572,4.84
20407,"Santa Maria Chimalapa",20,"Oaxaca",2016,1,8590.9790185,11.64
20408,"Santa Maria del Rosario",20,"Oaxaca",2016,0,497.39915003,0
20409,"Santa Maria del Tule",20,"Oaxaca",2016,3,8418.7621678,35.63
20410,"Santa Maria Ecatepec",20,"Oaxaca",2016,0,3314.5048155,0
20411,"Santa Maria Guelace",20,"Oaxaca",2016,0,885.55217815,0
20412,"Santa Maria Guienagati",20,"Oaxaca",2016,0,3540.5463624,0
20413,"Santa Maria Huatulco",20,"Oaxaca",2016,11,43317.6740476,25.39
20414,"Santa Maria Huazolotitlan",20,"Oaxaca",2016,0,11211.9585488,0
20415,"Santa Maria Ipalapa",20,"Oaxaca",2016,2,5332.2456342,37.5
20416,"Santa Maria Ixcatlan",20,"Oaxaca",2016,0,479.52272712,0
20417,"Santa Maria Jacatepec",20,"Oaxaca",2016,0,9597.3117482,0
20418,"Santa Maria Jalapa del Marques",20,"Oaxaca",2016,0,12517.2035261,0
20419,"Santa Maria Jaltianguis",20,"Oaxaca",2016,0,580.32526448,0
20420,"Santa Maria Lachixío",20,"Oaxaca",2016,1,1870.95733063,53.44
20421,"Santa Maria Mixtequilla",20,"Oaxaca",2016,0,4608.1819774,0
20422,"Santa Maria Nativitas",20,"Oaxaca",2016,0,724.14805876,0
20423,"Santa Maria Nduayaco",20,"Oaxaca",2016,0,505.82651857,0
20424,"Santa Maria Ozolotepec",20,"Oaxaca",2016,0,3971.1856704,0
20425,"Santa Maria Papalo",20,"Oaxaca",2016,0,2316.566124,0
20426,"Santa Maria Peñoles",20,"Oaxaca",2016,0,7857.4789386,0
20427,"Santa Maria Petapa",20,"Oaxaca",2016,14,16591.6198392,84.37
20428,"Santa Maria Quiegolani",20,"Oaxaca",2016,0,1906.45822049,0
20429,"Santa Maria Sola",20,"Oaxaca",2016,0,1534.10284833,0
20430,"Santa Maria Tataltepec",20,"Oaxaca",2016,0,219.7745091,0
20431,"Santa Maria Tecomavaca",20,"Oaxaca",2016,0,1851.64064177,0
20432,"Santa Maria Temaxcalapa",20,"Oaxaca",2016,0,1015.19769539,0
20433,"Santa Maria Temaxcaltepec",20,"Oaxaca",2016,1,2607.11548472,38.35
20434,"Santa Maria Teopoxco",20,"Oaxaca",2016,0,4751.4714961,0
20435,"Santa Maria Tepantlali",20,"Oaxaca",2016,1,4353.9665579,22.96
20436,"Santa Maria Texcatitlan",20,"Oaxaca",2016,0,1254.81677473,0
20437,"Santa Maria Tlahuitoltepec",20,"Oaxaca",2016,1,10100.784832,9.9
20438,"Santa Maria Tlalixtac",20,"Oaxaca",2016,0,1888.99390111,0
20439,"Santa Maria Tonameca",20,"Oaxaca",2016,8,26516.7386202,30.16
20440,"Santa Maria Totolapilla",20,"Oaxaca",2016,1,922.78135981,108.36
20441,"Santa Maria Xadani",20,"Oaxaca",2016,0,8027.3887569,0
20442,"Santa Maria Yalina",20,"Oaxaca",2016,0,392.43774307,0
20443,"Santa Maria Yavesía",20,"Oaxaca",2016,0,461.43662263,0
20444,"Santa Maria Yolotepec",20,"Oaxaca",2016,0,483.6666064,0
20445,"Santa Maria Yosoyua",20,"Oaxaca",2016,0,1906.87319144,0
20446,"Santa Maria Yucuhiti",20,"Oaxaca",2016,0,6659.6569021,0
20447,"Santa Maria Zacatepec",20,"Oaxaca",2016,3,16181.3995055,18.53
20448,"Santa Maria Zaniza",20,"Oaxaca",2016,0,2088.32030658,0
20449,"Santa Maria Zoquitlan",20,"Oaxaca",2016,0,3479.096334,0
20450,"Santiago Amoltepec",20,"Oaxaca",2016,7,12691.359351,55.15
20451,"Santiago Apoala",20,"Oaxaca",2016,0,1134.72028884,0
20452,"Santiago Apostol",20,"Oaxaca",2016,0,4532.8980009,0
20453,"Santiago Astata",20,"Oaxaca",2016,0,4109.6834838,0
20454,"Santiago Atitlan",20,"Oaxaca",2016,0,3229.4718693,0
20455,"Santiago Ayuquililla",20,"Oaxaca",2016,0,3048.2911868,0
20456,"Santiago Cacaloxtepec",20,"Oaxaca",2016,0,1781.1833306,0
20457,"Santiago Camotlan",20,"Oaxaca",2016,0,3643.98249946,0
20458,"Santiago Comaltepec",20,"Oaxaca",2016,0,990.43495716,0
20459,"Santiago Chazumba",20,"Oaxaca",2016,0,4513.738316,0
20460,"Santiago Choapam",20,"Oaxaca",2016,0,5685.8482402,0
20461,"Santiago del Rio",20,"Oaxaca",2016,0,620.55962443,0
20462,"Santiago Huajolotitlan",20,"Oaxaca",2016,0,4625.8957148,0
20463,"Santiago Huauclilla",20,"Oaxaca",2016,0,667.97551272,0
20464,"Santiago Ihuitlan Plumas",20,"Oaxaca",2016,0,496.70174637,0
20465,"Santiago Ixcuintepec",20,"Oaxaca",2016,0,1635.19887717,0
20466,"Santiago Ixtayutla",20,"Oaxaca",2016,2,12376.7704395,16.15
20467,"Santiago Jamiltepec",20,"Oaxaca",2016,6,19422.1917519,30.89
20468,"Santiago Jocotepec",20,"Oaxaca",2016,5,14180.0370705,35.26
20469,"Santiago Juxtlahuaca",20,"Oaxaca",2016,5,33169.435388,15.07
20470,"Santiago Lachiguiri",20,"Oaxaca",2016,0,4956.2391251,0
20471,"Santiago Lalopa",20,"Oaxaca",2016,0,548.88972001,0
20472,"Santiago Laollaga",20,"Oaxaca",2016,1,3479.5012463,28.73
20473,"Santiago Laxopa",20,"Oaxaca",2016,1,1462.23964575,68.38
20474,"Santiago Llano Grande",20,"Oaxaca",2016,0,3448.5674733,0
20475,"Santiago Matatlan",20,"Oaxaca",2016,2,10065.0563888,19.87
20476,"Santiago Miltepec",20,"Oaxaca",2016,0,520.69855585,0
20477,"Santiago Minas",20,"Oaxaca",2016,2,1432.11593745,139.65
20478,"Santiago Nacaltepec",20,"Oaxaca",2016,1,1833.44865,54.54
20479,"Santiago Nejapilla",20,"Oaxaca",2016,0,223.2772358,0
20480,"Santiago Nundiche",20,"Oaxaca",2016,0,1019.31813075,0
20481,"Santiago Nuyoo",20,"Oaxaca",2016,0,1874.0717896,0
